name,functions,color,precision,company,productURL,photoURL,oversampling,favorite,rating,status,notes
GOLD 4 COMP,/Filter/Compressor/Harmonics/Preamp Sim,/70's/80's,/Vibey Analog,Acoustica Audio,https://www.acustica-audio.com/store/products/gold,Acoustica-Audio_GOLD-4-COMP.png,FALSE,TRUE,5,Active,"GOLD4%20(Channel-strip):%0AGOLD4%20PRE%20(standalone%20preamps%20module)%0AGOLD4%20EQ%20(Equalizer%20standalone%20module);%0AGOLD4%20COMP%20(standalone%20compressor%20module);Gold%204%20now%20includes%20an%20additional%20uber-rare%20EQ%20built%20in%20the%20'70s,%20the%208115,%20a%20three-band,%20semi-parametric%20equalizer%20with%20a%20high%20pass%20filter.%20The%20original%20unit%20is%20a%20vintage%20Class%20A/B%20Mic%20Pre-EQ%20with%20the%20same%20design,%20topology,%20and%20components%20as%20its%20illustrious%20big%20brother,%20the%20mighty%203081.%0A%0A%20%0A%0AThese%20modules%20were%20standard%20in%20small%20broadcast%20consoles,%20yet%20the%20version%20we%20sampled%20reveals%20more%20of%20a%20'modern%20conception'%20behind%20it.%20It%20is%20a%20stereo%20unit%20(converted%20to%20mono%20for%20Gold%204)%20in%20immaculate%20condition,%20that%20was%20extremely%20hard%20to%20source,%20but%20worth%20every%20minute%20we%20spent%20sampling%20it."
GOLD 4 EQ,/EQ/Harmonics/Preamp Sim,/70's/80's,/Vibey Analog,Acoustica Audio,https://www.acustica-audio.com/store/products/gold,Acoustica-Audio_GOLD-4-EQ.png,FALSE,TRUE,5,Active,"GOLD4%20(Channel-strip):%0AGOLD4%20PRE%20(standalone%20preamps%20module)%0AGOLD4%20EQ%20(Equalizer%20standalone%20module);%0AGOLD4%20COMP%20(standalone%20compressor%20module);Gold%204%20now%20includes%20an%20additional%20uber-rare%20EQ%20built%20in%20the%20'70s,%20the%208115,%20a%20three-band,%20semi-parametric%20equalizer%20with%20a%20high%20pass%20filter.%20The%20original%20unit%20is%20a%20vintage%20Class%20A/B%20Mic%20Pre-EQ%20with%20the%20same%20design,%20topology,%20and%20components%20as%20its%20illustrious%20big%20brother,%20the%20mighty%203081.%0A%0A%20%0A%0AThese%20modules%20were%20standard%20in%20small%20broadcast%20consoles,%20yet%20the%20version%20we%20sampled%20reveals%20more%20of%20a%20'modern%20conception'%20behind%20it.%20It%20is%20a%20stereo%20unit%20(converted%20to%20mono%20for%20Gold%204)%20in%20immaculate%20condition,%20that%20was%20extremely%20hard%20to%20source,%20but%20worth%20every%20minute%20we%20spent%20sampling%20it."
GOLD 4 PRE,/Filter/Harmonics/Preamp Sim,/70's/80's,/Vibey Analog,Acoustica Audio,https://www.acustica-audio.com/store/products/gold,Acoustica-Audio_GOLD-4-PRE.png,FALSE,TRUE,5,Active,"GOLD4%20(Channel-strip):%0AGOLD4%20PRE%20(standalone%20preamps%20module)%0AGOLD4%20EQ%20(Equalizer%20standalone%20module);%0AGOLD4%20COMP%20(standalone%20compressor%20module);Gold%204%20now%20includes%20an%20additional%20uber-rare%20EQ%20built%20in%20the%20'70s,%20the%208115,%20a%20three-band,%20semi-parametric%20equalizer%20with%20a%20high%20pass%20filter.%20The%20original%20unit%20is%20a%20vintage%20Class%20A/B%20Mic%20Pre-EQ%20with%20the%20same%20design,%20topology,%20and%20components%20as%20its%20illustrious%20big%20brother,%20the%20mighty%203081.%0A%0A%20%0A%0AThese%20modules%20were%20standard%20in%20small%20broadcast%20consoles,%20yet%20the%20version%20we%20sampled%20reveals%20more%20of%20a%20'modern%20conception'%20behind%20it.%20It%20is%20a%20stereo%20unit%20(converted%20to%20mono%20for%20Gold%204)%20in%20immaculate%20condition,%20that%20was%20extremely%20hard%20to%20source,%20but%20worth%20every%20minute%20we%20spent%20sampling%20it."
Greg Wells ToneCentric,,,,Waves,https://www.waves.com/plugins/greg-wells-tonecentric#greg-wells-tonecentric-demo-and-tutorial,Waves_Greg-Wells-ToneCentric.png,FALSE,TRUE,4,Active,-
GTR3 Amps,,,,Waves,https://www.waves.com/plugins/gtr3-amps,Waves_GTR3-Amps.png,FALSE,TRUE,3,Active,-
GTR3 Stomps,,,,Waves,https://www.waves.com/plugins/gtr3-stomps,Waves_GTR3-Stomps.png,FALSE,TRUE,3,Active,-
GTR3 ToolRack,,,,Waves,https://www.waves.com/plugins/gtr3-toolrack,Waves_GTR3-ToolRack.png,FALSE,TRUE,3,Active,-
GTR3 Tuner,,,,Waves,https://www.waves.com/plugins/gtr3-tuner,Waves_GTR3-Tuner.png,FALSE,-,3,Active,-
H-Comp Hybrid Compressor,,,,Waves,https://www.waves.com/plugins/h-comp-hybrid-compressor#introduction-to-h-comp,Waves_H-Comp-Hybrid-Compressor.png,FALSE,-,3,Active,-
H-Delay Hybrid Delay,,,,Waves,https://www.waves.com/plugins/h-delay-hybrid-delay#delay-on-drums-electronic-music-production,Waves_H-Delay-Hybrid-Delay.png,FALSE,TRUE,4,Active,-
HatefishRhyGeneratorOne,,,,Hornet Plugins,https://www.hornetplugins.com/plugins/hatefish-rhygenerator-one/,Hornet-Plugins_HatefishRhyGeneratorOne.png,FALSE,-,3,Active,"RhyGenerator%20is%20an%20Euclidean%20step%20sequencer%20made%20by%20HoRNet%20Plugins%20together%20with%20the%20electronic%20music%20artist%20HATEFISh.%20The%20sequencer%20is%20designed%20to%20distribute%20as%20evenly%20as%20possible%20a%20certain%20number%20of%20%EF%BF%BDbeats%EF%BF%BD%20in%20given%20number%20of%20%EF%BF%BDsteps%EF%BF%BD,%20wikipedia%20explains%20it%20better:"
HoRNet Freqs,,,,Hornet Plugins,https://www.hornetplugins.com/plugins/hornet-freqs/,Hornet-Plugins_HoRNet-Freqs.png,FALSE,-,3,Active,"HoRNet%20Freqs%20is%20a%20spectrum%20analyzer%20that%20provides%20two%20different%20kind%20of%20visualization%20of%20the%20audio%20spectrum,%20the%20first%20one%20is%20called%20%EF%BF%BDanalog%EF%BF%BD%20and%20is%20inspired%20to%20an%20analog%20hardware%20spectrum%20analyzer%20that%20is%20still%20found%20on%20the%20master%20of%20many%20recording%20studios%20even%20today.%20The%20second%20one%20is%20called%20%EF%BF%BDdigital%EF%BF%BD%20and%20it%EF%BF%BDs%20our%20own%20take%20on%20the%20typical%20spectrum%20analyzer%20based%20on%20the%20FFT%20(the%20standard%20math%20to%20transform%20an%20audio%20file%20into%20its%20spectrum%20components)"
HoRNetMultiFreqs,,,,Hornet Plugins,https://www.hornetplugins.com/plugins/hornet-multifreqs/,Hornet-Plugins_HoRNetMultiFreqs.png,FALSE,-,3,Active,HoRNet%20MultiFreqs%20is%20a%20spectrum%20analyser%20that%20provides%20two%20different%20kind%20of%20visualisation%20of%20the%20audio%20spectrum%20for%20up%20to%2028%20tracks%20together.
HoRNetStereoView,,,,Hornet Plugins,https://www.hornetplugins.com/plugins/hornet-stereoview/,Hornet-Plugins_HoRNetStereoView.png,FALSE,-,3,Active,-
HoRNetTheNormalizer,,,,Hornet Plugins,https://www.hornetplugins.com/plugins/hornet-thenormalizer/,Hornet-Plugins_HoRNetTheNormalizer.png,FALSE,-,3,Active,TheNormalizer%20is%20a%20gain%20plugin%20designed%20to%20help%20you%20get%20proper%20gain%20staging%20and%20set%20each%20track%20of%20your%20mix%20and%20each%20bus%20to%20the%20level%20you%20want%20automatically.
HoRNetTotalEQ,,,,Hornet Plugins,https://www.hornetplugins.com/plugins/hornet-total-eq/,Hornet-Plugins_HoRNetTotalEQ.png,FALSE,-,3,Active,-
HoRNetWahWah,,,,Hornet Plugins,https://www.hornetplugins.com/plugins/hornet-wahwah/,Hornet-Plugins_HoRNetWahWah.png,FALSE,-,3,Active,-
Impact XT,,,,Presonus,https://s1manual.presonus.com/Content/Built-In_Instruments_Topics/Impact%20XT.htm,Presonus_Impact-XT.png,FALSE,-,3,Active,"Impact%20XT%20features%20a%20grid%20of%20pads%20into%20which%20samples%20are%20loaded%20and%20played%20back%20independently,%20as%20with%20many%20popular%20hardware%20drum-sample%20players.%20Each%20pad%20has%20its%20own%20pitch,%20amplifier,%20and%20filter%20controls%20with%20accompanying%20envelopes.%20There%20are%20multiple%20stereo%20and%20mono%20outputs%20for%20each%20pad,%20making%20sophisticated%20output%20busing%20simple."
Initial Reverse,,,,Initial Audio,https://initialaudio.com/product/reverse-plugin/,Initial-Audio_Initial-Reverse.png,FALSE,-,3,Active,"Reverse%20rewinds%20your%20mixes,%20instruments,%20vocals%20and%20effect%20channels%20with%20up%20to%204%20bars%20of%20length.%20Playback%20everything%20reversed%20with%20this%20easy%20to%20use%20reverse%20plugin%20for%20windows%20and%20mac.%20In%20modern%20productions%20such%20as%20Hiphop,%20Trap%20and%20EDM%20reverse%20can%20be%20a%20very%20interesting%20effect%20for%20instrument%20patterns%20and%20arrangement%20purposes%20to%20spice%20up%20your%20productions.%0A%0AThe%20mix%20knob%20allows%20you%20to%20blend%20between%20the%20dry%20and%20wet%20signal."
InPhase,,,,Waves,https://www.waves.com/plugins/inphase-lt,Waves_InPhase.png,FALSE,-,3,Active,-
IR-L Convolution Reverb,,,,Waves,https://www.waves.com/plugins/ir-l-convolution-reverb,Waves_IR-L-Convolution-Reverb.png,FALSE,-,3,Active,-
IVGI2,,,,Klanghelm,https://klanghelm.com/contents/products/IVGI.php,Klanghelm_IVGI2.png,TRUE,TRUE,4,Active,"IVGI%20can%20deliver%20very%20soft%20and%20subtle%20saturation,%20that%20feels%20at%20home%0Aon%20the%20master%20buss.%20It%20is%20equally%20capable%20of%20very%20dense%20and%20dirty%0Adistortion%20effects%20to%20spice%20up%20single%20tracks.%20IVGI's%20base%20sound%20is%20comparable%20to%20the%20DESK%20mode%20in%20the%20big%20brother%20SDRR."
iZotope BreakTweaker,,,,Izotope,https://www.izotope.com/en/products/breaktweaker.html,Izotope_iZotope-BreakTweaker.png,FALSE,-,4,Active,"An%20all-new%20approach%20to%20the%20classic%20drum%20machine%0AMake%20beats%20you've%20never%20heard%20before.%20Blend%20drum%20samples%20with%20robust%20synthesis%20features%20to%20generate%20compelling%20hybrid%20sounds%20and%20even%20melodies.%20Built%20on%20a%20futuristic%20MicroEdit%20Engine,%20BreakTweaker%20turns%20everything%20you%20know%20about%20rhythm%20on%20its%20head.%20Explore%20a%20new%20era%20of%20rhythmic%20possibilities%20with%20this%20forward-thinking%20and%20forward-sounding%20instrument!"
iZotope Iris 2,,,,Izotope,https://www.izotope.com/en/shop/iris-2.html,Izotope_iZotope-Iris-2.png,TRUE,-,4,Active,"Iris%202%20is%20iZotope%EF%BF%BDs%20inspiring%20sample-based%20synthesizer%20with%20the%20power%20of%20a%20sampler,%20the%20flexibility%20of%20a%20traditional%20synth,%20and%20the%20fun%20of%20spectral%20filtering%EF%BF%BDor,%20select%20from%20hundreds%20of%20expertly%20crafted%20Bass,%20Keys,%20Leads,%20Pads,%20and%20Rhythmic%20patches."
iZotope Trash 2,,,,Izotope,https://www.izotope.com/en/shop/trash-2.html,Izotope_iZotope-Trash-2.png,FALSE,TRUE,3,Active,"Trash%202%20offers%20dual%20distortion%20modules%20and%20a%20slew%20of%20multi-effects%20for%20creative,%20uninhibited%20music%20production%20and%20sound%20design.%20Chain%20two%20distortion%20algorithms%20in%20each%20frequency%20band%20for%20up%20to%208%20different%20flavors%20of%20destruction.%20Choose%20from%20over%20100%20impulse%20responses%20with%20the%20Convolve%20module,%20explore%20new%20sonic%20dimensions%20with%20the%20Delay%20and%20Dynamics%20modules,%20or%20add%20movement%20to%20your%20audio%20using%202%20Filters,%20each%20with%2020+%20evocative%20filter%20types%20to%20shape%20your%20tone."
JAMP,,,,Analog Obsession,https://www.patreon.com/posts/jamp-34306450,Analog-Obsession_JAMP.png,FALSE,-,3,Active,JTM45%20guitar%20amp%20in%20a%20box!%0A%0A31/7/2021%20-%20v2.0%20Update%0A%0A-%20Improved%20DSP%20and%20circuit%20design%0A%0A-%20Readout%20for%20knobs%0A%0A-%20Redesigned%20GUI%0A%0A-%20Catalina%20&%20Big%20Sur(Intel/M1)%20support
JET,,,,Acoustica Audio,https://www.acustica-audio.com/store/products/jetvolumea,Acoustica-Audio_JET.png,FALSE,-,3,Active,"Jet%20is%20the%20ultimate,%20all-new,%20dynamic%20equalizer%20plugin%20suite.%201-%20Jet;%20A%20FREE%20player/plugin%20designed%20primarily%20for%20bus%20purposes.%0A%0A2-%20Jet%20Mix;%20A%20FREE%20player/plugin%20designed%20primarily%20for%20mix%20purposes.%0A%0AJet%20and%20Jet%20Mix%20include%20three%20different%20eq%20models%20for%20the%20DYNAMIC%20EQ%20section%20by%20default.%0A%0A1%20sampled%20EQ,%20a%20set%20of%20selected%20LF%20and%20HF%20band%20frequencies%20derived%20from%20our%20renowned%20Eminence%20Acqua%20plugin.%20Frequencies:%0A%20-%20LF:%2020Hz,%2040Hz,%2080Hz,%20160Hz.%0A%20-%20HF:%207kHz,%2010kHz,%2015kHz,%2020kHz.%0A%20%0A2%20algorithmic%20EQs%20with%20a%20set%20of%20selected%20LF%20and%20HF%20band%20frequencies%20called%20%EF%BF%BDDIGITAL%20SHELF%EF%BF%BD%20and%20%EF%BF%BDDIGITAL%20SHELF%20HQ%202X%EF%BF%BD.%0AFrequencies:%0A%20-%20LF:%2020%20Hz,%2028%20Hz,%2040%20Hz,%2060%20Hz,%2080%20Hz,%20120%20Hz,%20170%20Hz,%20240%20Hz,%20350%20Hz,%20490%20Hz,%20700Hz.%0A%20-%20HF:%20700Hz,%20960Hz,%201.32kHz,%201800,%202.5kHz,%203.5kHz,%204.75kHz,%206.5kHz,%209kHz,%2012.5kHz,%2017kHz."
JETMIX,,,,Acoustica Audio,https://www.acustica-audio.com/store/products/jetvolumea,Acoustica-Audio_JETMIX.png,FALSE,-,3,Active,"%22Jet%20is%20the%20ultimate,%20all-new,%20dynamic%20equalizer%20plugin%20suite.%201-%20Jet;%20A%20FREE%20player/plugin%20designed%20primarily%20for%20bus%20purposes.%0A%0A2-%20Jet%20Mix;%20A%20FREE%20player/plugin%20designed%20primarily%20for%20mix%20purposes.%0A%0AJet%20and%20Jet%20Mix%20include%20three%20different%20eq%20models%20for%20the%20DYNAMIC%20EQ%20section%20by%20default.%0A%0A1%20sampled%20EQ,%20a%20set%20of%20selected%20LF%20and%20HF%20band%20frequencies%20derived%20from%20our%20renowned%20Eminence%20Acqua%20plugin.%20Frequencies:%0A%20-%20LF:%2020Hz,%2040Hz,%2080Hz,%20160Hz.%0A%20-%20HF:%207kHz,%2010kHz,%2015kHz,%2020kHz.%0A%20%0A2%20algorithmic%20EQs%20with%20a%20set%20of%20selected%20LF%20and%20HF%20band%20frequencies%20called%20%EF%BF%BDDIGITAL%20SHELF%EF%BF%BD%20and%20%EF%BF%BDDIGITAL%20SHELF%20HQ%202X%EF%BF%BD.%0AFrequencies:%0A%20-%20LF:%2020%20Hz,%2028%20Hz,%2040%20Hz,%2060%20Hz,%2080%20Hz,%20120%20Hz,%20170%20Hz,%20240%20Hz,%20350%20Hz,%20490%20Hz,%20700Hz.%0A%20-%20HF:%20700Hz,%20960Hz,%201.32kHz,%201800,%202.5kHz,%203.5kHz,%204.75kHz,%206.5kHz,%209kHz,%2012.5kHz,%2017kHz.%22"
JV-XP Editor-DUP.vst,,,,Ctrlr,https://ctrlr.org/jv-xp-editor-for-roland-jv1080-jv2080-xp30-xp50-and-xp80-series-synthesizers/,Ctrlr_JV-XP-Editor-DUP.vst.png,FALSE,-,3,Active,-
KABIN-new,,,,Analog Obsession,https://www.patreon.com/posts/kabin-43454405,Analog-Obsession_KABIN-new.png,FALSE,-,3,Active,"KABIN%20is%20a%20universal%20guitar%20cabinet%20modeler.%0AYou%20can%20create%20different%20spiker/cabinet%20models%20with%20SIZE%20and%20CHARACTER%20options%20and%20shape%20tone%20with%20microphone%20placement.%0A%0ASIZE%20:%20You%20can%20set%20spiker%20and%20cabinet%20size%20and%20response%20with%20SIZE%20knob.%20Spiker/Cabinet%20size%20can%20be%20changed%20battery-powered%20guitar%20amp%20cab%20to%201_12.%20While%20your%20spiker%20size%20goes%20to%20smaller,%20cabinet%20size%20will%20go%20smaller,%20too.%0A%0ACHARACTER%20:%20Will%20set%20character%20of%20spiker%20and%20cabinet.%20Soft%20to%20Punch.%20Soft%20will%20give%20smoother%20mid%20response%20(mostly%20low%20mid)%20and%20Punch%20will%20give%20fuller%20mid%20response.%20Not%20only%20frequency%20changes.%20Also,%20dynamic%20response.%0A%0AMICROPHONE%20:%20There%20is%20a%20mic%20(Modeled%20Tube%20Mic)%20in%20front%20of%20cabinet.%20You%20can%20move%20it%20left%20to%20right.%20In%20default,%20it%EF%BF%BDs%20placed%20center.%20You%20can%20move%20mic%20to%20right%20to%20get%20off-axis%20placement.%0A%0AOUTPUT%20:%20Will%20set%20main%20output.%20Inf%20to%20+12dB.%0A%0AKABIN%20:%20It%EF%BF%BDs%20also%20bypass%20button.%20Red%20is%20active,%20white%20is%20bypassed."
Knif Audio Knifonium,/Instruments,/Vintage ('60's & Earlier)/70's/80's/Extreme,/Vibey Analog,Brainworx,https://www.plugin-alliance.com/en/products/knif_audio_knifonium.html,Brainworx_Knif-Audio-Knifonium.png,FALSE,TRUE,5,Active,-
Kotelnikov GE,,,,Tokyo Dawn Records,https://www.tokyodawn.net/tdr-kotelnikov-ge/,Tokyo-Dawn-Records_Kotelnikov-GE.png,TRUE,TRUE,4,Active,"DR%20Kotelnikov%20is%20a%20wideband%20dynamics%20processor%20combining%20high%20fidelity%20dynamic%20range%20control%20with%20deep%20musical%20flexibility.%20As%20a%20descendant%20of%20the%20venerable%20TDR%20Feedback%20Compressor%20product%20family,%20Kotelnikov%20has%20directly%20inherited%20several%20unique%20features%20such%20as%20a%20proven%20control%20scheme,%20individual%20release%20control%20for%20peak%20and%20RMS%20content,%20an%20intuitive%20user%20interface,%20and%20powerful,%20state%20of%20the%20art,%20high-precision%20algorithms."
Krush,,,,Tritik,https://www.tritik.com/product/krush/,Tritik_Krush.png,FALSE,-,3,Active,"With%20its%20bit%20crushing%20and%20downsampling%20algorithms,%20Krush%20combines%20the%20crispy%20taste%20of%20the%20digital%20realm%20with%20the%20warmth%20of%20its%20drive%20stage%20and%20analog%20modeled%20resonant%20filters.%20A%20modulation%20section%20allows%20you%20to%20quickly%20add%20extra%20life%20to%20the%20sound%20by%20modulating%20any%20parameter.%0A%0AThe%20sound%20palette%20produced%20by%20Krush%20ranges%20from%20the%20dirtiest%20digital%20effects%20to%20crunchy%20modulated%20colours,%20with%20all%20the%20classic%20and%20weirdest%20bit-crushing%20effects%20in%20between."
L1 Ultramaximizer,,,,Waves,https://www.waves.com/plugins/l1-ultramaximizer,Waves_L1-Ultramaximizer.png,FALSE,-,3,Active,-
L2 Ultramaximizer,,,,Waves,https://www.waves.com/plugins/l2-ultramaximizer#how-to-limit-mixes-masters-peak-limiters,Waves_L2-Ultramaximizer.png,FALSE,-,3,Active,-
L3 Ultramaximizer,,,,Waves,https://www.waves.com/plugins/l3-ultramaximizer#introduction-to-the-l3-and-l3-ll-multimaximizers,Waves_L3-Ultramaximizer.png,FALSE,-,3,Active,-
L3-16 Multimaximizer,,,,Waves,https://www.waves.com/plugins/l3-16-multimaximizer,Waves_L3-16-Multimaximizer.png,FALSE,TRUE,3,Active,-
L3-LL Ultramaximizer,,,,Waves,https://www.waves.com/plugins/l3-ll-ultramaximizer,Waves_L3-LL-Ultramaximizer.png,FALSE,-,3,Active,-
LALA,/Compressor/Harmonics,/70's/80's,/Vibey Analog,Analog Obsession,https://www.patreon.com/posts/lala-36128829,Analog-Obsession_LALA.png,TRUE,-,3,Active,"LALA%20update%20is%20ready%20to%20go%20with%20new%20features,%20improved%20DSP,%20alternative%20skins%20and%20more!%0A%0AFeatures%0A%0A-%20PEAK%20REDUCTION:%20Simply,%20it's%20threshold%20setting.%20Will%20set%20you%20compression%20level.%0A%0A-%20GAIN:%20Make%20up%20gain%0A%0A-%20LIMIT:%20When%20you%20engage,%20it%20will%20work%20as%20limiter.%20Otherwise,%20it%20will%20react%20as%20compressor.%0A%0A-%20EXT:%20External%20side%20chain%20option.%20You%20will%20still%20be%20to%20use%20sidechain%20filter%20with%20external%20sidechain.%0A%0A-%20HPF:%20Will%20cut%20low%20end.%0A%0A-%20MF%20/%20MG:%20-%20Will%20set%20sensitivity%20of%20compressor%20for%20mid%20frequencies.%0A%0A-%20HF%20-%20Will%20set%20sensitivity%20of%20compressor%20for%20high%20frequencies%20(Enhanced%20version%20of%20original%20unit's%20R37%20setting)%0A%0A-%20ANALOG%20OBSESSION%20LOGO:%20Oversampling.%20It%20will%20turn%20to%20red%20when%20oversampling%20is%20engaged.%20Also,%20show%20you%20a%20notification.%0A%0A-%20POWER:%20Bypass%20button"
Lifeline Expanse,,,,Excite Audio,https://www.excite-audio.com/plugins/lifeline-expanse,Excite-Audio_Lifeline-Expanse.png,FALSE,-,3,Active,"Lifeline%20Expanse%20creates%20authenticity%20and%20realism%20by%20using%20intricate%20re-amping%20techniques.%20Re-amping%20is%20the%20process%20of%20taking%20an%20audio%20signal%20and%20playing%20it%20out%20in%20an%20environment.%20The%20signal%20is%20sent%20through%20amps,%20mics%20and%20effects%20to%20add%20colour,%20texture%20and%20depth,%20then%20re-recorded.%0A%0ALifeline%20Expanse%20distils%20this%20complex%20technique%20into%20a%20modern,%20sleek%20workflow%20that%20offers%20producers%20instant%20flexibility%20and%20control%20over%20every%20element.%20Rearrange%20the%20signal%20chain%20and%20delicately%20blend%20effects%20using%20each%20module's%20main%20controls%20or%20the%20more%20focused%20under-the-hood%20functions."
Limiter 6 GE,,,,Tokyo Dawn Records,https://www.tokyodawn.net/tdr-limiter6-ge/,Tokyo-Dawn-Records_Limiter-6-GE.png,TRUE,TRUE,4,Active,Dynamics%20Compressor%0AClipper%0AHigh%20Frequency%20Limiter%0APeak%20Limiter%0AOutput%20Protection%20Limiter%0ATrue%20Peak%20and%20EBU%20Loudness%20Meter
Lindell 50 Buss,/Compressor/Harmonics,/70's/80's,/Vibey Analog,Lindell Audio,https://www.plugin-alliance.com/en/products/lindell_50_series.html,Lindell-Audio_Lindell-50-Buss.png,FALSE,TRUE,4,Active,-
Lindell 50 Channel,/EQ/Compressor/Limiter/Gate & Expander/Harmonics/Preamp Sim/Channel Strip,/70's/80's,/Vibey Analog,Lindell Audio,https://www.plugin-alliance.com/en/products/lindell_50_series.html,Lindell-Audio_Lindell-50-Channel.png,FALSE,TRUE,4,Active,-
Linear Phase EQ,,,,Waves,https://www.waves.com/plugins/linear-phase-eq#transparent-equalization-linear-phase-eq,Waves_Linear-Phase-EQ.png,FALSE,TRUE,4,Active,-
Linear Phase Multiband Compressor,,,,Waves,https://img.wavescdn.com/1lib/images/products/plugins/full/linear-phase-multiband-compressor.jpg,Waves_Linear-Phase-Multiband-Compressor.png,FALSE,TRUE,4,Active,-
LittlePlate,,,,Soundtoys,https://www.soundtoys.com/product/,Soundtoys_LittlePlate.png,FALSE,TRUE,4,Active,-
LoAir,,,,Waves,https://www.waves.com/plugins/loair,Waves_LoAir.png,FALSE,-,3,Active,-
Lofi Space,,,,Waves,https://www.waves.com/plugins/lofi-space,Waves_Lofi-Space.png,FALSE,-,3,Active,-
Maag EQ2,/EQ,/80's/Modern,/Vibey Analog/Analog Mastering,Maag,https://www.plugin-alliance.com/en/products/maag_eq2.html,Maag_Maag-EQ2.png,FALSE,TRUE,4,Active,-
Mai Tai,,,,Presonus,https://shop.presonus.com/Studio-One-Prime-Mai-Tai,Presonus_Mai-Tai.png,FALSE,-,3,Active,"Mai%20Tai%20is%20a%20polyphonic%20analog%20modeling%20synthesizer%20with%20a%20simple%20and%20straightforward%20interface.%20It%20excels%20at%20pad%20sounds,%20leads,%20rhythmic%20chords,%20and%20many%20other%20synth%20duties."
masterdesk,,,,Brainworx,https://brainworx.audio/products.html,Brainworx_masterdesk.png,FALSE,-,3,Active,-
masterdesk Classic,,,,Brainworx,https://brainworx.audio/products.html,Brainworx_masterdesk-Classic.png,FALSE,-,3,Active,-
MaxxBass,,,,Waves,https://www.waves.com/plugins/maxxbass#adding-deep-low-frequencies-with-maxxbass,Waves_MaxxBass.png,FALSE,-,4,Active,-
MaxxVolume,,,,Waves,https://www.waves.com/plugins/maxxvolume#mix-and-master-with-maxxvolume,Waves_MaxxVolume.png,FALSE,TRUE,4,Active,-
Melodyne,/Vocal-Specific Processing,/Modern/Extreme,/Digital Precision,Celemony,https://www.celemony.com/en/start,Celemony_Melodyne.png,FALSE,TRUE,4,Active,-
MetaFilter,,,,Waves,https://www.waves.com/plugins/metafilter#metafilter-plugin-tutorial,Waves_MetaFilter.png,FALSE,-,3,Active,-
MetaFlanger,,,,Waves,https://www.waves.com/plugins/metaflanger,Waves_MetaFlanger.png,FALSE,-,3,Active,-
MicroShift,,,,Soundtoys,https://www.soundtoys.com/product/,Soundtoys_MicroShift.png,FALSE,-,4,Active,The%20classic%20studio%20trick%20for%20super%20wide%20vocals%20%EF%BF%BD%20with%20a%20powerful%20new%20twist.
Mini V3,,,,Arturia,https://www.arturia.com/products/software-instruments/mini-v/overview,Arturia_Mini-V3.png,FALSE,-,3,Active,-
MJUC,,,,Klanghelm,https://klanghelm.com/contents/products/MJUC.html,Klanghelm_MJUC.png,TRUE,TRUE,4,Active,"MJUC%20is%20the%20most%20effortful%20Klanghelm%20plugin%20to%20date.%20It%20took%20almost%20two%20years%20of%20extensive,%20dare%20I%20say%20%22excessive%22,%20research%20and%20development.%20To%20create%20MJUC%20I've%20researched%20and%20analyzed%20each%20and%20every%20variable-mu*%20implementation%20I%20could%20get%20my%20hands%20on%20to%20get%20the%20best%20of%20tube%20compression%20into%20a%20single%20processor.%20In%20order%20to%20do%20the%20diversity%20of%20this%20compression%20topology%20justice,%20three%20different%20models%20have%20been%20built.%20These%20are%20kind%20of%20a%20time%20travel%20though%20the%20history%20of%20tube%20compression%20to%20capture%20the%20essence%20of%20each%20generation.%20Each%20model%20has%20its%20own%20dedicated%20signal%20path%20and%20dedicated%20control%20set.%20If%20desired%20you%20can%20tweak%20the%20overall%20tone%20and%20saturation%20of%20each%20model%20with%20the%20unique%20TIMBRE%20and%20the%20DRIVE%20knob.%20DRIVE%20controls%20the%20load%20of%20the%20input%20and%20output%20transformers%20as%20well%20as%20the%20saturation%20of%20the%20tube%20gain%20stages,%20if%20applicable.%20The%20TIMBRE%20extends%20MJUC's%20use%20as%20a%20tone%20shaper."
Mojito,,,,Presonus,https://s1manual.presonus.com/Content/Built-In_Instruments_Topics/Mojito.htm,Presonus_Mojito.png,FALSE,-,3,Active,"Mojito%20is%20a%20simple,%20monophonic,%20subtractive%20synthesizer%20with%20effects%20that%20is%20capable%20of%20generating%20a%20wide%20range%20of%20sounds.%20It%20models%20a%20classic%20analog%20synthesizer%20and%20features%20a%20low-aliasing%20oscillator%20and%20a%2024%20dB%20filter%20emulation.%20Mojito%20can%20generate%20killer%20bass%20sounds,%20lead%20sounds,%20and%20special%20effects."
MondoMod,,,,Waves,https://www.waves.com/plugins/mondomod,Waves_MondoMod.png,FALSE,-,3,Active,-
Monique,,,,Monoplugs,https://www.producersphere.com/monoplugs-monique-free-vst-synth/,Monoplugs_Monique.png,FALSE,-,3,Active,"Monique%20is%20a%20monophonic%20subtractive%20VST%20synthesizer%20with%20an%20impressive%20range%20of%20on-board%20effects%20and%20modulation%20options.%0A%0AMonoplugs%EF%BF%BD%20other%20plugin,%20the%20B-Step%20Sequencer,%20is%20also%20available%20for%20free."
MV2,,,,Waves,https://www.waves.com/plugins/mv2,Waves_MV2.png,FALSE,TRUE,4,Active,-
Nectar 3 Elements,,,,Izotope,https://www.izotope.com/en/products/nectar/features.html,Izotope_Nectar-3-Elements.png,FALSE,-,3,Active,-
